name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
NONAKA Miho,JPN,1,3T4z 6 6,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,2,2,3,2,1,1,X,1,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
AVEZOU Zélia,FRA,2,3T4z 6 8,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,X,3,3,3,1,1,2,1,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
Grossman Natalia,USA,3,3T4z 7 5,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,1,1,5,2,1,1,X,1,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
Sanders Anastasia,USA,4,3T4z 7 20,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,3,1,X,15,1,1,3,3,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
CALLIET Agathe,FRA,5,3T4z 12 6,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,1,1,9,2,2,1,X,2,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
MCNEICE Erin,GBR,6,2T4z 8 6,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,X,1,7,3,1,1,X,1,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
MACKENZIE Oceania,AUS,7,2T3z 2 5,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,X,X,1,1,1,1,X,3,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
MORI Ai,JPN,8,2T3z 5 6,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,X,1,X,X,1,1,4,4,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
ITO Futaba,JPN,9,2T3z 7 10,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,X,3,6,6,1,1,X,X,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
NAKAMURA Mao,JPN,10,2T2z 3 2,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9372/results,/api/v1/events/1361/result/7,X,X,X,X,1,1,2,1,2024-10-02_Seoul_Boulder_Women_Semi-final.csv
